,name,fruit_type,r,g,b,rgb(),width,height,width_heigth_proportion,computed_hex
1348,r_232_100.jpg,Kiwi,96,128,154,"rgb(96,128,154)",113,123,0.9186991869918699,6324378
1439,r_233_100.jpg,Kiwi,96,128,155,"rgb(96,128,155)",114,124,0.9193548387096774,6324379
1147,r_235_100.jpg,Kiwi,96,129,155,"rgb(96,129,155)",114,124,0.9193548387096774,6324635
427,r_292_100.jpg,Apple,89,105,161,"rgb(89,105,161)",103,112,0.9196428571428571,5859745
303,250_100.jpg,Apple,75,85,150,"rgb(75,85,150)",92,100,0.92,4937110
333,241_100.jpg,Apple,75,84,149,"rgb(75,84,149)",92,100,0.92,4936853
331,251_100.jpg,Apple,75,85,150,"rgb(75,85,150)",92,100,0.92,4937110
481,242_100.jpg,Apple,76,85,149,"rgb(76,85,149)",92,100,0.92,5002645
173,244_100.jpg,Apple,75,84,149,"rgb(75,84,149)",92,100,0.92,4936853
451,290_100.jpg,Apple,80,97,160,"rgb(80,97,160)",92,100,0.92,5267872
1641,151_100.jpg,Banana,91,146,163,"rgb(91,146,163)",115,125,0.92,6001315
301,240_100.jpg,Apple,76,84,149,"rgb(76,84,149)",92,100,0.92,5002389
388,253_100.jpg,Apple,75,86,151,"rgb(75,86,151)",92,100,0.92,4937367
479,252_100.jpg,Apple,75,86,151,"rgb(75,86,151)",92,100,0.92,4937367
1250,r_304_100.jpg,Kiwi,93,122,148,"rgb(93,122,148)",92,100,0.92,6126228
482,289_100.jpg,Apple,79,97,159,"rgb(79,97,159)",92,100,0.92,5202335
1805,4_100.jpg,Banana,99,155,171,"rgb(99,155,171)",117,127,0.9212598425196851,6527915
1512,284_100.jpg,Banana,100,155,171,"rgb(100,155,171)",117,127,0.9212598425196851,6593451
1477,285_100.jpg,Banana,99,155,171,"rgb(99,155,171)",118,128,0.921875,6527915
526,r_13_100.jpg,Pear,89,141,154,"rgb(89,141,154)",96,104,0.9230769230769231,5868954
662,r_153_100.jpg,Pear,98,154,159,"rgb(98,154,159)",109,118,0.923728813559322,6462111
79,r_273_100.jpg,Apple,84,95,154,"rgb(84,95,154)",100,108,0.9259259259259259,5529498
1487,191_100.jpg,Banana,91,132,152,"rgb(91,132,152)",113,122,0.9262295081967213,5997720
712,193_100.jpg,Pear,106,161,170,"rgb(106,161,170)",113,122,0.9262295081967213,6988202
620,192_100.jpg,Pear,106,161,170,"rgb(106,161,170)",113,122,0.9262295081967213,6988202
1516,190_100.jpg,Banana,91,130,151,"rgb(91,130,151)",114,123,0.926829268292683,5997207
1176,r_234_100.jpg,Kiwi,96,129,155,"rgb(96,129,155)",114,123,0.926829268292683,6324635
1039,r_200_100.jpg,Kiwi,83,115,143,"rgb(83,115,143)",114,123,0.926829268292683,5469071
1585,286_100.jpg,Banana,101,156,171,"rgb(101,156,171)",115,124,0.9274193548387096,6659243
1141,r_198_100.jpg,Kiwi,82,114,142,"rgb(82,114,142)",115,124,0.9274193548387096,5403278
1724,5_100.jpg,Banana,101,155,171,"rgb(101,155,171)",115,124,0.9274193548387096,6658987
285,30_100.jpg,Apple,89,107,161,"rgb(89,107,161)",104,112,0.9285714285714286,5860257
347,28_100.jpg,Apple,88,107,162,"rgb(88,107,162)",105,113,0.9292035398230089,5794722
3,257_100.jpg,Apple,75,86,151,"rgb(75,86,151)",93,100,0.93,4937367
772,r_14_100.jpg,Pear,88,140,154,"rgb(88,140,154)",93,100,0.93,5803162
96,256_100.jpg,Apple,76,86,151,"rgb(76,86,151)",93,100,0.93,5002903
64,284_100.jpg,Apple,79,95,158,"rgb(79,95,158)",93,100,0.93,5201822
1,247_100.jpg,Apple,75,85,150,"rgb(75,85,150)",93,100,0.93,4937110
386,243_100.jpg,Apple,75,84,149,"rgb(75,84,149)",93,100,0.93,4936853
225,287_100.jpg,Apple,79,96,159,"rgb(79,96,159)",93,100,0.93,5202079
1275,r_298_100.jpg,Kiwi,93,122,149,"rgb(93,122,149)",93,100,0.93,6126229
441,274_100.jpg,Apple,77,90,155,"rgb(77,90,155)",93,100,0.93,5069467
270,249_100.jpg,Apple,76,85,150,"rgb(76,85,150)",93,100,0.93,5002646
204,255_100.jpg,Apple,75,86,151,"rgb(75,86,151)",93,100,0.93,4937367
30,285_100.jpg,Apple,79,95,158,"rgb(79,95,158)",93,100,0.93,5201822
175,254_100.jpg,Apple,75,86,151,"rgb(75,86,151)",93,100,0.93,4937367
411,275_100.jpg,Apple,77,91,155,"rgb(77,91,155)",93,100,0.93,5069723
137,286_100.jpg,Apple,79,96,159,"rgb(79,96,159)",93,100,0.93,5202079
399,288_100.jpg,Apple,79,96,159,"rgb(79,96,159)",93,100,0.93,5202079
360,248_100.jpg,Apple,76,85,150,"rgb(76,85,150)",93,100,0.93,5002646
257,276_100.jpg,Apple,77,91,155,"rgb(77,91,155)",93,100,0.93,5069723
1906,323_100.jpg,Banana,103,138,153,"rgb(103,138,153)",107,115,0.9304347826086956,6785689
1475,37_100.jpg,Banana,103,138,153,"rgb(103,138,153)",107,115,0.9304347826086956,6785689
1916,50_100.jpg,Banana,98,138,156,"rgb(98,138,156)",121,130,0.9307692307692308,6458012
954,184_100.jpg,Pear,106,160,168,"rgb(106,160,168)",114,122,0.9344262295081968,6987944
500,198_100.jpg,Pear,106,161,170,"rgb(106,161,170)",114,122,0.9344262295081968,6988202
351,r_274_100.jpg,Apple,84,96,155,"rgb(84,96,155)",100,107,0.9345794392523364,5529755
1675,287_100.jpg,Banana,101,156,171,"rgb(101,156,171)",115,123,0.9349593495934959,6659243
190,237_100.jpg,Apple,76,85,149,"rgb(76,85,149)",101,108,0.9351851851851852,5002645
1544,189_100.jpg,Banana,89,129,149,"rgb(89,129,149)",116,124,0.9354838709677419,5865877
1158,r_199_100.jpg,Kiwi,82,114,142,"rgb(82,114,142)",117,125,0.936,5403278
1354,r_240_100.jpg,Kiwi,96,129,154,"rgb(96,129,154)",117,125,0.936,6324634
1409,r_197_100.jpg,Kiwi,82,113,142,"rgb(82,113,142)",117,125,0.936,5403022
1067,r_201_100.jpg,Kiwi,83,115,144,"rgb(83,115,144)",117,125,0.936,5469072
1200,r_202_100.jpg,Kiwi,83,115,144,"rgb(83,115,144)",118,126,0.9365079365079365,5469072
1333,r_194_100.jpg,Kiwi,81,112,140,"rgb(81,112,140)",119,127,0.937007874015748,5337228
266,29_100.jpg,Apple,88,108,161,"rgb(88,108,161)",105,112,0.9375,5794977
1890,49_100.jpg,Banana,98,138,156,"rgb(98,138,156)",120,128,0.9375,6458012
310,31_100.jpg,Apple,88,107,161,"rgb(88,107,161)",105,112,0.9375,5794721
1818,51_100.jpg,Banana,97,138,157,"rgb(97,138,157)",121,129,0.937984496124031,6392477
265,172_100.jpg,Apple,84,96,155,"rgb(84,96,155)",107,114,0.9385964912280702,5529755
120,26_100.jpg,Apple,89,108,162,"rgb(89,108,162)",107,114,0.9385964912280702,5860514
28,27_100.jpg,Apple,88,108,161,"rgb(88,108,161)",107,114,0.9385964912280702,5794977
432,170_100.jpg,Apple,83,95,155,"rgb(83,95,155)",107,114,0.9385964912280702,5463963
473,22_100.jpg,Apple,89,109,162,"rgb(89,109,162)",108,115,0.9391304347826087,5860770
443,264_100.jpg,Apple,76,88,152,"rgb(76,88,152)",94,100,0.94,5003416
685,r_18_100.jpg,Pear,89,141,155,"rgb(89,141,155)",94,100,0.94,5868955
233,273_100.jpg,Apple,76,90,154,"rgb(76,90,154)",94,100,0.94,5003930
275,282_100.jpg,Apple,79,94,158,"rgb(79,94,158)",94,100,0.94,5201566
409,265_100.jpg,Apple,76,88,153,"rgb(76,88,153)",94,100,0.94,5003417
945,r_16_100.jpg,Pear,88,141,154,"rgb(88,141,154)",94,100,0.94,5803418
235,263_100.jpg,Apple,75,87,152,"rgb(75,87,152)",94,100,0.94,4937624
368,283_100.jpg,Apple,79,95,158,"rgb(79,95,158)",94,100,0.94,5201822
255,266_100.jpg,Apple,76,88,153,"rgb(76,88,153)",94,100,0.94,5003417
2047,r_245_100.jpg,Orange,59,111,161,"rgb(59,111,161)",94,100,0.94,3895201
387,r_232_100.jpg,Apple,70,75,137,"rgb(70,75,137)",94,100,0.94,4606857
345,267_100.jpg,Apple,76,88,153,"rgb(76,88,153)",94,100,0.94,5003417
424,281_100.jpg,Apple,79,94,157,"rgb(79,94,157)",94,100,0.94,5201565
775,r_22_100.jpg,Pear,89,142,155,"rgb(89,142,155)",94,100,0.94,5869211
913,r_17_100.jpg,Pear,89,141,155,"rgb(89,141,155)",94,100,0.94,5868955
1791,38_100.jpg,Banana,103,138,153,"rgb(103,138,153)",110,117,0.9401709401709402,6785689
1665,324_100.jpg,Banana,103,138,153,"rgb(103,138,153)",110,117,0.9401709401709402,6785689
567,r_148_100.jpg,Pear,99,155,160,"rgb(99,155,160)",112,119,0.9411764705882353,6527904
546,r_166_100.jpg,Pear,95,149,155,"rgb(95,149,155)",113,120,0.9416666666666667,6264219
728,r_164_100.jpg,Pear,96,150,155,"rgb(96,150,155)",113,120,0.9416666666666667,6330011
638,r_165_100.jpg,Pear,96,150,155,"rgb(96,150,155)",113,120,0.9416666666666667,6330011
936,r_163_100.jpg,Pear,96,151,156,"rgb(96,151,156)",113,120,0.9416666666666667,6330268
832,r_160_100.jpg,Pear,97,152,157,"rgb(97,152,157)",114,121,0.9421487603305785,6396061
830,r_156_100.jpg,Pear,98,153,158,"rgb(98,153,158)",114,121,0.9421487603305785,6461854
849,187_100.jpg,Pear,106,161,169,"rgb(106,161,169)",114,121,0.9421487603305785,6988201
664,r_143_100.jpg,Pear,100,156,162,"rgb(100,156,162)",114,121,0.9421487603305785,6593698
691,r_142_100.jpg,Pear,100,156,162,"rgb(100,156,162)",114,121,0.9421487603305785,6593698
561,180_100.jpg,Pear,105,160,167,"rgb(105,160,167)",114,121,0.9421487603305785,6922407
875,r_154_100.jpg,Pear,98,153,159,"rgb(98,153,159)",114,121,0.9421487603305785,6461855
595,r_151_100.jpg,Pear,99,154,160,"rgb(99,154,160)",114,121,0.9421487603305785,6527648
693,r_152_100.jpg,Pear,99,154,159,"rgb(99,154,159)",114,121,0.9421487603305785,6527647
527,r_149_100.jpg,Pear,99,155,160,"rgb(99,155,160)",114,121,0.9421487603305785,6527904
529,r_159_100.jpg,Pear,98,152,158,"rgb(98,152,158)",114,121,0.9421487603305785,6461598
565,r_158_100.jpg,Pear,98,152,158,"rgb(98,152,158)",114,121,0.9421487603305785,6461598
496,r_150_100.jpg,Pear,99,155,160,"rgb(99,155,160)",114,121,0.9421487603305785,6527904
733,177_100.jpg,Pear,105,159,167,"rgb(105,159,167)",115,122,0.9426229508196722,6922151
636,r_175_100.jpg,Pear,92,145,150,"rgb(92,145,150)",115,122,0.9426229508196722,6066582
531,181_100.jpg,Pear,105,160,168,"rgb(105,160,168)",115,122,0.9426229508196722,6922408
1059,r_105_100.jpg,Kiwi,94,129,157,"rgb(94,129,157)",116,123,0.943089430894309,6193565
1262,r_253_100.jpg,Kiwi,95,127,153,"rgb(95,127,153)",117,124,0.9435483870967742,6258585
1382,r_196_100.jpg,Kiwi,81,113,141,"rgb(81,113,141)",118,125,0.944,5337485
1458,188_100.jpg,Banana,90,129,149,"rgb(90,129,149)",118,125,0.944,5931413
1013,r_192_100.jpg,Kiwi,80,112,140,"rgb(80,112,140)",119,126,0.9444444444444444,5271692
1045,r_193_100.jpg,Kiwi,81,112,140,"rgb(81,112,140)",119,126,0.9444444444444444,5337228
44,r_272_100.jpg,Apple,83,94,154,"rgb(83,94,154)",102,108,0.9444444444444444,5463706
153,r_271_100.jpg,Apple,83,94,153,"rgb(83,94,153)",105,111,0.9459459459459459,5463705
247,r_270_100.jpg,Apple,84,94,153,"rgb(84,94,153)",105,111,0.9459459459459459,5529241
1332,r_184_100.jpg,Kiwi,79,109,137,"rgb(79,109,137)",123,130,0.9461538461538461,5205385
240,r_106_100.jpg,Apple,84,104,161,"rgb(84,104,161)",106,112,0.9464285714285714,5531809
373,23_100.jpg,Apple,88,109,162,"rgb(88,109,162)",108,114,0.9473684210526315,5795234
262,r_113_100.jpg,Apple,85,103,162,"rgb(85,103,162)",108,114,0.9473684210526315,5597090
177,24_100.jpg,Apple,89,109,162,"rgb(89,109,162)",108,114,0.9473684210526315,5860770
214,25_100.jpg,Apple,89,108,162,"rgb(89,108,162)",108,114,0.9473684210526315,5860514
355,r_112_100.jpg,Apple,85,104,162,"rgb(85,104,162)",108,114,0.9473684210526315,5597346
311,21_100.jpg,Apple,88,108,162,"rgb(88,108,162)",109,115,0.9478260869565217,5794978
463,315_100.jpg,Apple,87,108,163,"rgb(87,108,163)",110,116,0.9482758620689655,5729443
366,17_100.jpg,Apple,88,109,162,"rgb(88,109,162)",110,116,0.9482758620689655,5795234
10,18_100.jpg,Apple,89,109,162,"rgb(89,109,162)",110,116,0.9482758620689655,5860770
450,14_100.jpg,Apple,88,108,163,"rgb(88,108,163)",110,116,0.9482758620689655,5794979
216,302_100.jpg,Apple,84,104,164,"rgb(84,104,164)",110,116,0.9482758620689655,5531812
284,20_100.jpg,Apple,89,109,162,"rgb(89,109,162)",110,116,0.9482758620689655,5860770
364,320_100.jpg,Apple,88,109,163,"rgb(88,109,163)",110,116,0.9482758620689655,5795235
319,316_100.jpg,Apple,87,108,163,"rgb(87,108,163)",110,116,0.9482758620689655,5729443
372,314_100.jpg,Apple,87,108,164,"rgb(87,108,164)",110,116,0.9482758620689655,5729444
113,19_100.jpg,Apple,88,109,162,"rgb(88,109,162)",110,116,0.9482758620689655,5795234
1713,172_100.jpg,Banana,93,130,145,"rgb(93,130,145)",113,119,0.9495798319327731,6128273
1949,188_100.jpg,Orange,54,106,171,"rgb(54,106,171)",95,100,0.95,3566251
744,r_161_100.jpg,Pear,97,151,157,"rgb(97,151,157)",114,120,0.95,6395805
1978,181_100.jpg,Orange,54,106,171,"rgb(54,106,171)",95,100,0.95,3566251
2193,204_100.jpg,Orange,53,105,171,"rgb(53,105,171)",95,100,0.95,3500459
114,269_100.jpg,Apple,76,89,153,"rgb(76,89,153)",95,100,0.95,5003673
2175,177_100.jpg,Orange,54,106,171,"rgb(54,106,171)",95,100,0.95,3566251
2183,201_100.jpg,Orange,53,105,171,"rgb(53,105,171)",95,100,0.95,3500459
2287,187_100.jpg,Orange,54,106,171,"rgb(54,106,171)",95,100,0.95,3566251
877,r_144_100.jpg,Pear,100,156,161,"rgb(100,156,161)",114,120,0.95,6593697
2085,176_100.jpg,Orange,54,106,171,"rgb(54,106,171)",95,100,0.95,3566251
908,r_162_100.jpg,Pear,97,151,156,"rgb(97,151,156)",114,120,0.95,6395804
2083,166_100.jpg,Orange,54,107,171,"rgb(54,107,171)",95,100,0.95,3566507
2031,189_100.jpg,Orange,54,106,171,"rgb(54,106,171)",95,100,0.95,3566251
2395,179_100.jpg,Orange,55,106,172,"rgb(55,106,172)",95,100,0.95,3631788
2177,167_100.jpg,Orange,55,107,172,"rgb(55,107,172)",95,100,0.95,3632044
828,r_146_100.jpg,Pear,100,155,161,"rgb(100,155,161)",114,120,0.95,6593441
2357,185_100.jpg,Orange,54,106,171,"rgb(54,106,171)",95,100,0.95,3566251
763,186_100.jpg,Pear,106,161,169,"rgb(106,161,169)",114,120,0.95,6988201
1990,175_100.jpg,Orange,54,106,171,"rgb(54,106,171)",95,100,0.95,3566251
1911,7_100.jpg,Banana,103,156,171,"rgb(103,156,171)",114,120,0.95,6790315
2155,183_100.jpg,Orange,54,106,171,"rgb(54,106,171)",95,100,0.95,3566251
141,272_100.jpg,Apple,76,89,154,"rgb(76,89,154)",95,100,0.95,5003674
2205,186_100.jpg,Orange,54,106,171,"rgb(54,106,171)",95,100,0.95,3566251
2006,190_100.jpg,Orange,53,106,171,"rgb(53,106,171)",95,100,0.95,3500715
2302,178_100.jpg,Orange,54,106,171,"rgb(54,106,171)",95,100,0.95,3566251
2007,180_100.jpg,Orange,54,106,171,"rgb(54,106,171)",95,100,0.95,3566251
2304,168_100.jpg,Orange,55,106,171,"rgb(55,106,171)",95,100,0.95,3631787
24,268_100.jpg,Apple,76,88,153,"rgb(76,88,153)",95,100,0.95,5003417
966,r_145_100.jpg,Pear,100,155,161,"rgb(100,155,161)",114,120,0.95,6593441
962,r_20_100.jpg,Pear,88,141,155,"rgb(88,141,155)",95,100,0.95,5803419
2063,182_100.jpg,Orange,54,106,171,"rgb(54,106,171)",95,100,0.95,3566251
2390,184_100.jpg,Orange,54,106,171,"rgb(54,106,171)",95,100,0.95,3566251
649,r_19_100.jpg,Pear,88,141,155,"rgb(88,141,155)",95,100,0.95,5803419
1979,191_100.jpg,Orange,53,105,172,"rgb(53,105,172)",95,100,0.95,3500460
953,194_100.jpg,Pear,106,161,170,"rgb(106,161,170)",115,121,0.9504132231404959,6988202
498,r_140_100.jpg,Pear,100,156,162,"rgb(100,156,162)",115,121,0.9504132231404959,6593698
1931,289_100.jpg,Banana,101,155,170,"rgb(101,155,170)",115,121,0.9504132231404959,6658986
1872,6_100.jpg,Banana,103,155,171,"rgb(103,155,171)",116,122,0.9508196721311475,6790059
619,182_100.jpg,Pear,106,160,168,"rgb(106,160,168)",116,122,0.9508196721311475,6987944
921,185_100.jpg,Pear,106,160,169,"rgb(106,160,169)",116,122,0.9508196721311475,6987945
1841,288_100.jpg,Banana,102,155,171,"rgb(102,155,171)",116,122,0.9508196721311475,6724523
880,253_100.jpg,Pear,103,160,171,"rgb(103,160,171)",117,123,0.9512195121951219,6791339
586,189_100.jpg,Pear,106,161,169,"rgb(106,161,169)",117,123,0.9512195121951219,6988201
577,r_167_100.jpg,Pear,95,149,154,"rgb(95,149,154)",117,123,0.9512195121951219,6264218
1802,187_100.jpg,Banana,90,128,148,"rgb(90,128,148)",117,123,0.9512195121951219,5931156
667,254_100.jpg,Pear,103,159,171,"rgb(103,159,171)",117,123,0.9512195121951219,6791083
917,291_100.jpg,Pear,98,154,167,"rgb(98,154,167)",119,125,0.952,6462119
1246,r_195_100.jpg,Kiwi,81,112,141,"rgb(81,112,141)",119,125,0.952,5337229
727,263_100.jpg,Pear,102,158,170,"rgb(102,158,170)",119,125,0.952,6725290
1132,r_257_100.jpg,Kiwi,95,126,152,"rgb(95,126,152)",119,125,0.952,6258328
1108,r_191_100.jpg,Kiwi,81,112,140,"rgb(81,112,140)",120,126,0.9523809523809523,5337228
999,r_254_100.jpg,Kiwi,95,127,153,"rgb(95,127,153)",120,126,0.9523809523809523,6258585
1663,47_100.jpg,Banana,99,138,155,"rgb(99,138,155)",120,126,0.9523809523809523,6523547
1159,r_189_100.jpg,Kiwi,80,110,139,"rgb(80,110,139)",121,127,0.952755905511811,5271179
1140,r_188_100.jpg,Kiwi,80,110,139,"rgb(80,110,139)",121,127,0.952755905511811,5271179
1408,r_187_100.jpg,Kiwi,80,110,139,"rgb(80,110,139)",121,127,0.952755905511811,5271179
1192,r_190_100.jpg,Kiwi,80,110,139,"rgb(80,110,139)",121,127,0.952755905511811,5271179
1860,48_100.jpg,Banana,99,138,155,"rgb(99,138,155)",121,127,0.952755905511811,6523547
1014,r_182_100.jpg,Kiwi,79,109,138,"rgb(79,109,138)",123,129,0.9534883720930233,5205386
1044,r_183_100.jpg,Kiwi,79,109,138,"rgb(79,109,138)",124,130,0.9538461538461539,5205386
210,r_269_100.jpg,Apple,83,93,152,"rgb(83,93,152)",107,112,0.9553571428571429,5463448
206,245_100.jpg,Apple,75,84,149,"rgb(75,84,149)",107,112,0.9553571428571429,4936853
48,r_114_100.jpg,Apple,84,103,162,"rgb(84,103,162)",109,114,0.956140350877193,5531554
402,171_100.jpg,Apple,83,96,155,"rgb(83,96,155)",109,114,0.956140350877193,5464219
466,169_100.jpg,Apple,83,95,155,"rgb(83,95,155)",109,114,0.956140350877193,5463963
105,152_100.jpg,Apple,76,89,154,"rgb(76,89,154)",110,115,0.9565217391304348,5003674
136,12_100.jpg,Apple,88,108,163,"rgb(88,108,163)",111,116,0.9568965517241379,5794979
224,297_100.jpg,Apple,82,101,162,"rgb(82,101,162)",111,116,0.9568965517241379,5399970
277,16_100.jpg,Apple,88,109,163,"rgb(88,109,163)",111,116,0.9568965517241379,5795235
226,13_100.jpg,Apple,88,108,163,"rgb(88,108,163)",111,116,0.9568965517241379,5794979
65,10_100.jpg,Apple,87,108,163,"rgb(87,108,163)",111,116,0.9568965517241379,5729443
426,15_100.jpg,Apple,88,108,162,"rgb(88,108,162)",111,116,0.9568965517241379,5794978
29,11_100.jpg,Apple,87,108,163,"rgb(87,108,163)",111,116,0.9568965517241379,5729443
783,317_100.jpg,Pear,94,150,163,"rgb(94,150,163)",112,117,0.9572649572649573,6198947
707,312_100.jpg,Pear,94,150,163,"rgb(94,150,163)",113,118,0.9576271186440678,6198947
864,314_100.jpg,Pear,94,150,163,"rgb(94,150,163)",113,118,0.9576271186440678,6198947
678,313_100.jpg,Pear,94,150,163,"rgb(94,150,163)",113,118,0.9576271186440678,6198947
1798,173_100.jpg,Banana,92,129,144,"rgb(92,129,144)",114,119,0.957983193277311,6062480
681,r_246_100.jpg,Pear,104,157,166,"rgb(104,157,166)",114,119,0.957983193277311,6856102
542,r_104_100.jpg,Pear,104,154,161,"rgb(104,154,161)",114,119,0.957983193277311,6855329
798,r_147_100.jpg,Pear,99,155,161,"rgb(99,155,161)",116,121,0.9586776859504132,6527905
642,r_107_100.jpg,Pear,104,155,162,"rgb(104,155,162)",116,121,0.9586776859504132,6855586
1500,175_100.jpg,Banana,89,126,142,"rgb(89,126,142)",116,121,0.9586776859504132,5865102
959,r_108_100.jpg,Pear,104,155,162,"rgb(104,155,162)",116,121,0.9586776859504132,6855586
696,255_100.jpg,Pear,103,159,171,"rgb(103,159,171)",117,122,0.9590163934426229,6791083
971,252_100.jpg,Pear,104,160,172,"rgb(104,160,172)",117,122,0.9590163934426229,6856876
960,179_100.jpg,Pear,105,160,167,"rgb(105,160,167)",117,122,0.9590163934426229,6922407
757,172_100.jpg,Pear,105,159,166,"rgb(105,159,166)",117,122,0.9590163934426229,6922150
601,234_100.jpg,Pear,106,160,171,"rgb(106,160,171)",117,122,0.9590163934426229,6987947
906,r_172_100.jpg,Pear,94,147,152,"rgb(94,147,152)",117,122,0.9590163934426229,6198168
852,248_100.jpg,Pear,104,160,172,"rgb(104,160,172)",117,122,0.9590163934426229,6856876
543,175_100.jpg,Pear,105,159,166,"rgb(105,159,166)",117,122,0.9590163934426229,6922150
550,261_100.jpg,Pear,102,158,170,"rgb(102,158,170)",118,123,0.959349593495935,6725290
501,188_100.jpg,Pear,106,161,169,"rgb(106,161,169)",118,123,0.959349593495935,6988201
583,260_100.jpg,Pear,102,158,171,"rgb(102,158,171)",118,123,0.959349593495935,6725291
2393,169_100.jpg,Orange,55,106,171,"rgb(55,106,171)",95,99,0.9595959595959596,3631787
848,197_100.jpg,Pear,106,161,170,"rgb(106,161,170)",119,124,0.9596774193548387,6988202
587,199_100.jpg,Pear,106,161,170,"rgb(106,161,170)",119,124,0.9596774193548387,6988202
898,217_100.jpg,Pear,106,160,170,"rgb(106,160,170)",119,124,0.9596774193548387,6987946
495,257_100.jpg,Pear,102,159,171,"rgb(102,159,171)",119,124,0.9596774193548387,6725547
1055,r_263_100.jpg,Kiwi,95,126,152,"rgb(95,126,152)",119,124,0.9596774193548387,6258328
580,270_100.jpg,Pear,101,157,169,"rgb(101,157,169)",119,124,0.9596774193548387,6659497
1361,r_110_100.jpg,Kiwi,92,128,157,"rgb(92,128,157)",119,124,0.9596774193548387,6062237
933,274_100.jpg,Pear,100,156,169,"rgb(100,156,169)",119,124,0.9596774193548387,6593705
800,r_288_100.jpg,Pear,94,151,163,"rgb(94,151,163)",119,124,0.9596774193548387,6199203
1313,r_264_100.jpg,Kiwi,94,126,152,"rgb(94,126,152)",119,124,0.9596774193548387,6192792
2389,194_100.jpg,Orange,53,105,171,"rgb(53,105,171)",96,100,0.96,3500459
2391,305_100.jpg,Orange,54,104,171,"rgb(54,104,171)",96,100,0.96,3565739
2242,21_100.jpg,Orange,53,104,170,"rgb(53,104,170)",96,100,0.96,3500202
1380,r_259_100.jpg,Kiwi,95,126,152,"rgb(95,126,152)",120,125,0.96,6258328
2406,252_100.jpg,Orange,54,103,169,"rgb(54,103,169)",96,100,0.96,3565481
176,r_225_100.jpg,Apple,70,75,138,"rgb(70,75,138)",96,100,0.96,4606858
2235,250_100.jpg,Orange,53,103,169,"rgb(53,103,169)",96,100,0.96,3499945
2282,173_100.jpg,Orange,54,106,171,"rgb(54,106,171)",96,100,0.96,3566251
2367,206_100.jpg,Orange,52,105,171,"rgb(52,105,171)",96,100,0.96,3434923
2,r_226_100.jpg,Apple,70,75,138,"rgb(70,75,138)",96,100,0.96,4606858
2284,163_100.jpg,Orange,54,106,171,"rgb(54,106,171)",96,100,0.96,3566251
2286,197_100.jpg,Orange,52,105,171,"rgb(52,105,171)",96,100,0.96,3434923
2290,248_100.jpg,Orange,53,103,169,"rgb(53,103,169)",96,100,0.96,3499945
2296,293_100.jpg,Orange,53,103,170,"rgb(53,103,170)",96,100,0.96,3499946
2300,304_100.jpg,Orange,54,104,171,"rgb(54,104,171)",96,100,0.96,3565739
2316,253_100.jpg,Orange,54,103,169,"rgb(54,103,169)",96,100,0.96,3565481
2320,231_100.jpg,Orange,54,104,170,"rgb(54,104,170)",96,100,0.96,3565738
2326,298_100.jpg,Orange,53,104,170,"rgb(53,104,170)",96,100,0.96,3500202
2327,288_100.jpg,Orange,54,103,170,"rgb(54,103,170)",96,100,0.96,3565482
2328,161_100.jpg,Orange,54,106,171,"rgb(54,106,171)",96,100,0.96,3566251
2330,171_100.jpg,Orange,55,106,171,"rgb(55,106,171)",96,100,0.96,3631787
2332,207_100.jpg,Orange,53,105,171,"rgb(53,105,171)",96,100,0.96,3500459
2410,299_100.jpg,Orange,54,104,171,"rgb(54,104,171)",96,100,0.96,3565739
2353,291_100.jpg,Orange,53,103,170,"rgb(53,103,170)",96,100,0.96,3499946
2358,195_100.jpg,Orange,53,105,171,"rgb(53,105,171)",96,100,0.96,3500459
2280,205_100.jpg,Orange,53,105,171,"rgb(53,105,171)",96,100,0.96,3500459
2360,170_100.jpg,Orange,55,106,171,"rgb(55,106,171)",96,100,0.96,3631787
2365,216_100.jpg,Orange,54,105,171,"rgb(54,105,171)",96,100,0.96,3565995
2382,r_258_100.jpg,Orange,59,110,161,"rgb(59,110,161)",96,100,0.96,3894945
1425,r_108_100.jpg,Kiwi,93,128,157,"rgb(93,128,157)",120,125,0.96,6127773
539,213_100.jpg,Pear,106,160,170,"rgb(106,160,170)",120,125,0.96,6987946
2231,232_100.jpg,Orange,53,104,170,"rgb(53,104,170)",96,100,0.96,3500202
979,220_100.jpg,Pear,106,160,170,"rgb(106,160,170)",120,125,0.96,6987946
2054,301_100.jpg,Orange,53,104,171,"rgb(53,104,171)",96,100,0.96,3500203
